driver_id,full_name,phone,license_number,vehicle_brand,vehicle_plate,rating,driver_status,joined_at,updated_at
DRV003448,Phạm Giang,0367793479,GPLX-10880921,Hyundai,82A-14314,4.53,offline,2024-09-07 09:35:14,2026-08-03 09:35:14
DRV003310,Đỗ Hạnh,0665923808,GPLX-12570343,Mazda,44A-62976,4.02,busy,2021-10-17 09:35:14,2026-08-02 09:35:14
DRV001363,Lê Việt,0879787698,GPLX-91891475,Toyota,92A-50403,4.92,available,2021-12-15 09:35:14,2026-08-06 09:35:14
DRV000752,Ngô Yến,0307172544,GPLX-74471678,Ford,43A-41018,4.52,offline,2024-08-09 09:35:14,2026-08-03 09:35:14
DRV003507,Hồ Hùng,0656041486,GPLX-58730510,VinFast,70A-39495,3.6,available,2023-01-09 09:35:14,2026-08-01 09:35:14
DRV001118,Bùi Hùng,0958333221,GPLX-31496222,Ford,93A-26503,3.73,offline,2021-09-09 09:35:14,2026-08-03 09:35:14
DRV000403,Phan Phúc,0714551908,GPLX-71307902,Mitsubishi,36A-44705,4.95,busy,2025-04-15 09:35:14,2026-08-04 09:35:14
DRV003745,Trần Vân,0904336381,GPLX-78502768,Honda,12A-20978,3.65,offline,2023-10-21 09:35:14,2026-08-03 09:35:14
DRV000491,Trần Vân,0407339617,GPLX-56314384,Mitsubishi,19A-21592,3.97,busy,2022-11-30 09:35:14,2026-08-06 09:35:14
DRV002769,Bùi Trung,0377011398,GPLX-60059890,Mitsubishi,11A-19107,4.17,busy,2022-09-20 09:35:14,2026-08-05 09:35:14
DRV003939,Trần Minh,0931665841,GPLX-48296311,Honda,98A-88857,4.08,offline,2024-07-27 09:35:14,2026-08-04 09:35:14
DRV003873,Phan Sơn,0820689401,GPLX-89829591,Mitsubishi,13A-54283,4.87,available,2021-09-17 09:35:14,2026-08-06 09:35:14
DRV000953,Võ An,0573885316,GPLX-63922832,Hyundai,57A-80768,4.87,available,2022-12-09 09:35:14,2026-08-01 09:35:14
DRV000991,Huỳnh Nam,0413831072,GPLX-10760178,Ford,80A-95387,4.82,available,2023-07-25 09:35:14,2026-08-06 09:35:14
DRV000930,Dương Phong,0644614071,GPLX-10786687,Hyundai,19A-96932,4.15,offline,2022-09-04 09:35:14,2026-07-31 09:35:14
DRV000094,Phạm Vân,0767488135,GPLX-52535750,Toyota,55A-30366,4.55,busy,2025-03-16 09:35:14,2026-08-03 09:35:14
DRV001002,Phan Nga,0354114722,GPLX-64884001,Honda,21A-84652,4.75,available,2023-10-28 09:35:14,2026-08-02 09:35:14
DRV000433,Huỳnh Vân,0514008118,GPLX-95035107,Hyundai,59A-79898,3.63,offline,2023-04-04 09:35:14,2026-08-04 09:35:14
DRV003167,Dương Minh,0787359120,GPLX-25570775,Mazda,24A-62124,4.92,busy,2024-03-23 09:35:14,2026-08-02 09:35:14
DRV001564,Huỳnh Khánh,0418830291,GPLX-48424485,Kia,85A-88881,3.68,busy,2022-07-05 09:35:14,2026-07-31 09:35:14
DRV002370,Võ Yến,0645918723,GPLX-15890005,Toyota,33A-85976,4.08,available,2025-05-12 09:35:14,2026-08-02 09:35:14
DRV000683,Phạm Bình,0362612093,GPLX-37472898,Hyundai,67A-36640,4.85,available,2025-05-22 09:35:14,2026-08-05 09:35:14
DRV000024,Nguyễn Nam,0454284987,GPLX-70391919,Toyota,94A-95298,3.98,offline,2026-03-07 09:35:14,2026-07-31 09:35:14
DRV002649,Đỗ Minh,0711058754,GPLX-94763092,Honda,NO-PLATE,3.54,offline,2023-06-29 09:35:14,2026-07-31 09:35:14
DRV003641,Võ Ngọc,0993900816,GPLX-15349881,Hyundai,84A-18862,3.52,busy,2024-04-22 09:35:14,2025-07-13 09:35:14
DRV003618,Đặng Trung,0509356386,GPLX-94785081,VinFast,96A-70438,4.73,available,2026-03-14 09:35:14,2026-07-31 09:35:14
DRV002930,Đặng Hải,0849376791,GPLX-57932032,VinFast,95A-46246,4.95,busy,2026-06-12 09:35:14,2026-07-31 09:35:14
DRV000599,Hồ Nga,0652601018,GPLX-10234460,Honda,65A-90468,3.99,offline,2023-09-25 09:35:14,2026-08-02 09:35:14
DRV001643,Nguyễn Linh,0471166048,GPLX-51963818,Toyota,58A-37504,4.46,available,2023-08-05 09:35:14,2026-07-31 09:35:14
DRV000409,Vũ Ngọc,0606296807,GPLX-84407170,Kia,33A-43270,4.17,offline,2022-05-30 09:35:14,2026-07-31 09:35:14
DRV002356,Ngô Mai,0311894316,GPLX-25821258,Hyundai,50A-54129,3.55,available,2024-05-03 09:35:14,2026-08-05 09:35:14
DRV001033,Phạm Tuấn,0780135595,GPLX-71157002,Mitsubishi,36A-42401,3.91,busy,2022-03-05 09:35:14,2026-08-06 09:35:14
DRV002336,Phan Trang,0321583282,GPLX-95626395,Mazda,75A-13091,3.67,available,2025-12-12 09:35:14,2026-08-01 09:35:14
DRV001316,Phạm Long,0566785054,GPLX-51314615,Mazda,65A-63746,3.77,offline,2024-03-22 09:35:14,2026-08-01 09:35:14
DRV000840,Hồ Hạnh,0934917488,GPLX-93355820,Toyota,88A-32191,3.8,available,2022-06-17 09:35:14,2026-08-05 09:35:14
DRV001177,Đỗ Trung,0539385337,GPLX-93084494,Hyundai,26A-35973,4.86,offline,2025-02-28 09:35:14,2026-07-31 09:35:14
DRV001075,Võ Hoàng,0569220973,GPLX-22550135,Honda,63A-83539,4.2,available,2024-09-18 09:35:14,2026-07-31 09:35:14
DRV000606,Lê Yến,0308018075,GPLX-32307066,Toyota,89A-46573,3.91,available,2023-02-24 09:35:14,2026-08-05 09:35:14
DRV000938,Vũ Thảo,0828180141,GPLX-88320822,Kia,75A-26683,4.35,offline,2024-11-25 09:35:14,2026-08-01 09:35:14
DRV000788,Đặng Yến,0957628434,GPLX-96372230,Hyundai,19A-85162,4.0,available,2022-05-25 09:35:14,2026-08-04 09:35:14
DRV002060,Đỗ Việt,0679358637,GPLX-83111522,VinFast,11A-76361,4.93,busy,2023-04-21 09:35:14,2026-08-02 09:35:14
DRV000319,Đỗ Phúc,0393103665,GPLX-40474111,Kia,37A-25385,4.71,available,2024-03-02 09:35:14,2026-08-01 09:35:14
DRV003222,Vũ Linh,0581424170,GPLX-44971064,VinFast,36A-16387,4.94,available,2023-11-08 09:35:14,2026-08-02 09:35:14
DRV002371,Dương Long,0429529518,GPLX-72532832,Honda,44A-85839,4.39,available,2022-11-23 09:35:14,2026-08-06 09:35:14
DRV001092,Đỗ Quân,0433509199,GPLX-79745425,Mitsubishi,17A-85533,4.47,offline,2022-12-16 09:35:14,2026-08-03 09:35:14
DRV002953,Trần Hiếu,0942592819,GPLX-29914290,Kia,62A-14228,3.97,busy,2024-04-15 09:35:14,2026-08-01 09:35:14
DRV001227,Huỳnh Trang,0642989491,GPLX-69088249,Hyundai,69A-26248,3.74,offline,2026-05-07 09:35:14,2026-03-26 09:35:14
DRV001057,Đỗ Vân,0484515694,GPLX-94525722,VinFast,37A-78294,3.81,offline,2025-07-05 09:35:14,2026-08-03 09:35:14
DRV003802,Nguyễn Ngọc,0469181493,GPLX-27517069,Hyundai,76A-80535,4.76,offline,2025-11-14 09:35:14,2026-08-01 09:35:14
DRV000812,Hoàng Ngọc,0626999310,GPLX-68163120,Kia,58A-46151,3.72,available,2025-03-19 09:35:14,2026-08-01 09:35:14
DRV002717,Bùi Hiếu,0352883423,GPLX-54721897,Hyundai,65A-59502,4.04,available,2025-10-20 09:35:14,2026-08-01 09:35:14
DRV001338,Phạm Hoàng,0942897374,GPLX-92758710,Mazda,65A-28154,3.58,available,2023-03-26 09:35:14,2026-07-31 09:35:14
DRV003468,Huỳnh Quân,0875356146,GPLX-55386877,Kia,94A-15279,3.66,available,2026-02-13 09:35:14,2026-08-06 09:35:14
DRV002674,Ngô Linh,0532565740,GPLX-46372754,Ford,89A-59153,4.69,offline,2022-08-17 09:35:14,2026-08-05 09:35:14
DRV000100,Bùi Trung,0636460945,GPLX-36913513,Mitsubishi,58A-10357,4.58,available,2024-02-18 09:35:14,2026-08-02 09:35:14
DRV000565,Lê Bình,0828913925,GPLX-53190374,Ford,76A-57472,4.64,available,2021-11-07 09:35:14,2026-07-31 09:35:14
DRV000577,Phạm Giang,0479074746,GPLX-67561085,Hyundai,94A-57078,4.57,busy,2023-08-08 09:35:14,2026-08-02 09:35:14
DRV001468,Hồ Sơn,0383961041,GPLX-18388680,Mitsubishi,89A-85175,4.59,busy,2025-04-14 09:35:14,2026-08-03 09:35:14
DRV001294,Phan Tuấn,0923937549,GPLX-31404564,Mazda,15A-92429,4.44,busy,2024-05-13 09:35:14,2026-08-05 09:35:14
DRV001599,Hoàng Sơn,0767526754,GPLX-61806762,Toyota,17A-34489,4.63,busy,2026-01-19 09:35:14,2026-08-02 09:35:14
DRV003491,Đặng Chiến,0788716563,GPLX-18721747,VinFast,49A-59364,3.83,available,2022-05-15 09:35:14,2026-08-04 09:35:14
DRV002100,Huỳnh Bình,0942014907,GPLX-38446542,Mazda,20A-91859,3.78,busy,2024-11-17 09:35:14,2026-08-01 09:35:14
DRV000818,Ngô Vân,0525496771,GPLX-56996852,Ford,89A-71708,3.89,available,2024-09-12 09:35:14,2026-07-31 09:35:14
DRV000121,Phạm Trung,0970003751,GPLX-47382393,VinFast,26A-66047,4.93,busy,2022-06-06 09:35:14,2026-07-31 09:35:14
DRV000556,Huỳnh Vân,0806155977,GPLX-82499804,Kia,26A-54739,4.54,available,2025-05-09 09:35:14,2026-08-03 09:35:14
DRV001518,Trần Việt,0765379301,GPLX-59504769,Mazda,49A-14541,3.93,available,2026-07-01 09:35:14,2026-08-06 09:35:14
DRV000157,Võ Phong,0982961998,GPLX-37814955,Mazda,35A-85156,4.2,available,2024-06-18 09:35:14,2026-08-05 09:35:14
DRV002563,Huỳnh Nam,0500802981,GPLX-57838720,Ford,86A-79973,4.75,suspended,2023-05-03 09:35:14,2026-08-03 09:35:14
DRV001905,Huỳnh Trang,0804356317,GPLX-58535227,VinFast,40A-25019,3.82,available,2022-02-20 09:35:14,2026-08-04 09:35:14
DRV003965,Phạm Phong,0598782573,GPLX-31528643,Honda,31A-27375,3.67,offline,2026-03-24 09:35:14,2026-08-04 09:35:14
DRV003812,Bùi Thảo,0634693684,GPLX-93212842,Toyota,63A-88774,4.47,available,2021-10-01 09:35:14,2026-07-31 09:35:14
DRV000545,Huỳnh Hoàng,0463226229,GPLX-32323423,Toyota,79A-19355,4.32,INVALID_DRIVER_STATUS,2025-12-21 09:35:14,2026-08-05 09:35:14
DRV000241,Phan Sơn,0783882526,GPLX-19335875,Ford,64A-82972,3.83,busy,2024-06-24 09:35:14,2026-08-03 09:35:14
DRV003868,Lê Hoàng,0851238946,GPLX-31255751,Hyundai,16A-47688,4.22,available,2025-10-13 09:35:14,2026-08-04 09:35:14
DRV001676,Đặng Ngọc,0710908356,GPLX-47402168,Mazda,77A-90943,3.66,available,2021-09-25 09:35:14,2026-08-06 09:35:14
DRV003560,Phạm Trang,0999952160,GPLX-78586777,Toyota,33A-93356,3.85,offline,2026-03-07 09:35:14,2026-08-03 09:35:14
DRV003996,Đỗ Thảo,0797658038,GPLX-85124384,Ford,18A-66440,3.77,busy,2023-12-25 09:35:14,2026-08-03 09:35:14
DRV002185,Hồ Hải,0605098335,GPLX-45577902,Kia,13A-79375,4.13,offline,2021-10-09 09:35:14,2026-08-03 09:35:14
DRV000071,Hoàng Giang,0968417374,GPLX-35647448,Toyota,59A-29791,4.9,busy,2022-04-25 09:35:14,2026-08-04 09:35:14
DRV001314,Ngô Dũng,0540383098,GPLX-10046517,Kia,81A-99989,4.53,available,2026-02-18 09:35:14,2026-08-05 09:35:14
DRV000439,Bùi Trung,0846273006,GPLX-38206064,VinFast,52A-50774,3.54,offline,2022-12-05 09:35:14,2026-07-31 09:35:14
DRV003556,Phạm Thảo,0741094531,GPLX-89993620,Hyundai,49A-52123,3.61,available,2023-08-06 09:35:14,2026-08-04 09:35:14
DRV002382,Đỗ Hùng,PHONE_ERROR,GPLX-54099398,Ford,84A-34679,3.72,available,2023-07-02 09:35:14,2026-08-02 09:35:14
DRV001886,Đỗ Trang,0416836332,GPLX-34331935,Mazda,62A-64401,3.73,available,2024-06-05 09:35:14,2026-04-03 09:35:14
DRV001058,Đỗ Tuấn,0998904895,GPLX-91955916,Hyundai,83A-76129,4.36,offline,2023-04-01 09:35:14,2026-08-03 09:35:14
DRV000786,Đỗ Nam,0457528410,GPLX-90857495,Toyota,14A-35618,3.9,busy,2022-09-10 09:35:14,2026-08-06 09:35:14
DRV000600,Trần Hiếu,0635712608,GPLX-48626837,Mitsubishi,28A-98181,4.82,offline,2025-09-30 09:35:14,2026-08-06 09:35:14
DRV000865,Hoàng Hùng,0351607205,GPLX-70164065,Toyota,61A-51644,3.74,offline,2022-04-29 09:35:14,2026-08-05 09:35:14
DRV002164,Đỗ Linh,0682008571,GPLX-27408749,VinFast,94A-91269,4.06,busy,2025-05-07 09:35:14,2026-08-06 09:35:14
DRV001004,Đặng Hoàng,0622023078,GPLX-62953485,Ford,28A-76454,4.7,available,2024-02-28 09:35:14,2026-08-04 09:35:14
DRV002038,Huỳnh Tuấn,0654801178,GPLX-58929992,Mitsubishi,97A-55208,4.99,offline,2022-09-11 09:35:14,2026-08-02 09:35:14
DRV002549,Võ Long,0742948609,GPLX-11978447,Toyota,96A-57107,4.7,available,2026-07-01 09:35:14,2026-07-31 09:35:14
DRV001043,Vũ Hùng,0870745563,GPLX-86588614,Hyundai,97A-11290,4.03,busy,2023-10-05 09:35:14,2026-08-01 09:35:14
DRV000052,Đặng Trang,0605602551,GPLX-27282071,Kia,28A-35450,4.85,available,2025-07-23 09:35:14,2026-08-04 09:35:14
DRV002716,Dương Hạnh,0597706719,GPLX-99595385,Mazda,21A-27484,4.03,available,2025-05-22 09:35:14,2026-08-06 09:35:14
DRV003132,Trần Minh,0663020503,GPLX-96319499,Ford,52A-89007,4.71,available,2024-03-14 09:35:14,2026-08-06 09:35:14
DRV000074,Huỳnh Bình,0671580650,GPLX-80875327,Honda,71A-43880,4.13,available,2023-04-03 09:35:14,2026-07-31 09:35:14
DRV003651,Hoàng Khánh,0592838945,GPLX-18601638,VinFast,40A-89588,4.49,available,2022-11-17 09:35:14,2026-07-31 09:35:14
DRV003348,Dương Quân,0550533850,GPLX-73743226,Hyundai,29A-31545,4.95,busy,2024-05-30 09:35:14,2026-08-02 09:35:14
DRV000655,Bùi Long,0424314447,GPLX-74465682,Toyota,63A-52620,4.79,available,2023-07-30 09:35:14,2026-08-03 09:35:14
DRV002856,Ngô Dũng,0567768913,GPLX-17208176,Kia,84A-68256,4.95,busy,2025-12-16 09:35:14,2026-08-01 09:35:14
DRV001500,Phạm Hoàng,0919765192,GPLX-89848509,Hyundai,25A-91856,4.2,busy,2022-05-13 09:35:14,2026-07-31 09:35:14
DRV000810,Huỳnh Ngọc,0570290473,GPLX-69719339,Honda,60A-94276,4.6,available,2025-06-23 09:35:14,2026-08-03 09:35:14
DRV003962,Đỗ Hiếu,0648247646,GPLX-93662581,Ford,36A-90663,3.97,available,2021-09-08 09:35:14,2026-08-06 09:35:14
DRV001026,Võ Hùng,0327535208,GPLX-72041157,Hyundai,40A-56411,4.9,available,2025-03-08 09:35:14,2026-08-03 09:35:14
DRV001413,Phan Hà,0501957777,GPLX-92896236,Ford,31A-18759,4.11,offline,2023-05-26 09:35:14,2026-08-05 09:35:14
DRV003942,Trần Trung,0745202867,GPLX-45804807,Mazda,17A-94884,4.01,busy,2021-12-26 09:35:14,2026-08-02 09:35:14
DRV000158,Huỳnh Hoàng,0363289673,GPLX-50248901,Hyundai,41A-72420,4.53,available,2023-07-02 09:35:14,2026-08-03 09:35:14
DRV002489,Huỳnh Thảo,0985340370,GPLX-27276971,Toyota,79A-21898,4.49,busy,2023-01-04 09:35:14,2026-08-01 09:35:14
DRV002593,Phan Hà,0659940057,GPLX-10415849,Hyundai,39A-22021,4.42,offline,2022-11-24 09:35:14,2026-08-04 09:35:14
DRV000053,Đặng Trung,0332229824,GPLX-28593542,Honda,34A-85208,3.62,busy,2025-12-30 09:35:14,2026-08-03 09:35:14
DRV002536,Vũ An,0763844232,GPLX-77060831,Hyundai,67A-47562,4.35,offline,2025-07-11 09:35:14,2026-08-06 09:35:14
DRV000221,Hoàng Khánh,0606809370,GPLX-56725889,Mitsubishi,14A-91141,4.82,offline,2024-04-09 09:35:14,2026-08-04 09:35:14
DRV003565,Hồ Trang,0869712186,GPLX-95634863,Mazda,68A-24651,3.74,available,2026-06-19 09:35:14,2026-08-06 09:35:14
DRV000027,Võ Nam,0588448608,GPLX-40719875,Kia,58A-50693,4.0,offline,2024-07-09 09:35:14,2026-08-04 09:35:14
DRV001591,Hồ Hoàng,0707118522,GPLX-20718729,Kia,79A-38993,4.38,offline,2025-10-07 09:35:14,2026-07-31 09:35:14
DRV003259,Ngô Nam,0726219979,GPLX-94890065,Honda,60A-31993,4.35,offline,2025-12-24 09:35:14,2026-08-02 09:35:14
DRV000215,Huỳnh Sơn,0527196667,GPLX-78117909,Mitsubishi,50A-30891,4.88,available,2022-12-17 09:35:14,2026-08-01 09:35:14
DRV002731,Trần Long,0813245148,GPLX-58000306,Mitsubishi,58A-49554,3.84,busy,2021-11-19 09:35:14,2026-07-31 09:35:14
DRV000326,Hoàng Việt,0709332008,GPLX-99944766,Mazda,86A-98947,4.08,offline,2024-09-05 09:35:14,2026-08-05 09:35:14
DRV001160,Nguyễn Phúc,0641434905,GPLX-77472426,Kia,93A-55038,4.59,offline,2022-09-26 09:35:14,2026-08-06 09:35:14
DRV003214,Huỳnh Trang,0832491230,GPLX-56524201,Ford,93A-10430,3.73,offline,2024-12-31 09:35:14,2026-08-06 09:35:14
DRV000882,Trần Dũng,0600329242,GPLX-61517438,VinFast,36A-10369,3.81,available,2023-11-24 09:35:14,2026-08-06 09:35:14
DRV000394,Bùi Khánh,0679713517,GPLX-70565036,Mazda,37A-56467,4.23,offline,2024-12-17 09:35:14,2026-08-05 09:35:14
DRV003279,Vũ Hạnh,0314557240,GPLX-63274923,VinFast,28A-56908,4.97,busy,2022-03-27 09:35:14,2026-08-05 09:35:14
DRV003879,Phạm Trung,0945787850,GPLX-55295387,VinFast,84A-82475,4.03,busy,2023-04-21 09:35:14,2026-07-31 09:35:14
DRV001967,Ngô Dũng,0409814606,GPLX-68616369,Mazda,54A-44004,4.74,available,2026-04-22 09:35:14,2026-08-03 09:35:14
DRV000462,Dương Tuấn,0600595660,GPLX-19038104,Ford,51A-94993,4.05,busy,2022-09-11 09:35:14,2026-08-04 09:35:14
DRV000863,Đỗ Dũng,0875168080,GPLX-86950009,Mitsubishi,68A-24694,4.35,busy,2021-10-17 09:35:14,2026-08-01 09:35:14
DRV001447,Huỳnh Hùng,0820505136,GPLX-25830663,Ford,30A-69668,4.81,offline,2024-09-19 09:35:14,2026-08-02 09:35:14
DRV003711,Hồ Khánh,0324823000,GPLX-50894219,Honda,64A-43221,4.79,offline,2023-08-17 09:35:14,2026-08-02 09:35:14
DRV000803,Ngô Hà,0467212534,GPLX-52749289,Hyundai,27A-70257,3.86,busy,2022-10-05 09:35:14,2026-08-02 09:35:14
DRV002484,Huỳnh Hoàng,0607849816,GPLX-19165305,Mazda,63A-94810,4.67,offline,2022-09-04 09:35:14,2026-08-02 09:35:14
DRV000045,Vũ Hoàng,0960937803,GPLX-23907083,Toyota,61A-31952,3.86,available,2026-05-12 09:35:14,2026-08-04 09:35:14
DRV000658,Nguyễn Thảo,0922672094,GPLX-64464483,Ford,25A-40818,3.85,busy,2023-03-06 09:35:14,2025-08-26 09:35:14
DRV003408,Phan Phong,0921897085,GPLX-31690317,Kia,87A-77139,4.34,offline,2022-04-19 09:35:14,2026-08-01 09:35:14
DRV003981,Dương Nga,0353600646,GPLX-17177577,Honda,20A-25820,4.92,available,2021-12-10 09:35:14,2026-08-02 09:35:14
DRV001256,Trần Trang,0624314068,GPLX-92894656,Hyundai,11A-65090,4.79,available,2023-02-20 09:35:14,2026-07-31 09:35:14
DRV001892,Hồ Phúc,0776311103,GPLX-68081158,Mazda,56A-31780,4.59,available,2024-10-26 09:35:14,2026-08-05 09:35:14
DRV003558,Ngô Trang,0769074541,GPLX-82535409,VinFast,44A-32684,4.75,available,2024-08-22 09:35:14,2026-08-01 09:35:14
DRV001214,Phạm Hùng,0468568858,GPLX-93416881,Kia,58A-28678,4.38,offline,2022-06-16 09:35:14,2026-08-03 09:35:14
DRV000568,Nguyễn Phúc,0895741850,GPLX-30877383,Honda,53A-74341,4.97,offline,2024-03-05 09:35:14,2026-08-06 09:35:14
DRV002223,Đặng Hoàng,0351916829,GPLX-97329265,Ford,16A-88577,3.73,busy,2023-06-19 09:35:14,2026-08-05 09:35:14
DRV003576,Đặng Nam,0957628709,GPLX-19597148,Mitsubishi,13A-67647,4.88,busy,2023-03-20 09:35:14,2026-08-06 09:35:14
DRV001234,Trần Nga,0335052659,GPLX-77032558,Mazda,46A-79214,3.52,busy,2025-04-01 09:35:14,2026-08-06 09:35:14
DRV002004,Võ Giang,0447986074,GPLX-15460336,Mitsubishi,92A-31899,4.81,busy,2023-10-29 09:35:14,2026-08-06 09:35:14
DRV002209,Dương Khánh,0489281701,GPLX-97077330,Honda,46A-95732,4.09,offline,2026-01-27 09:35:14,2026-08-01 09:35:14
DRV002686,Huỳnh Ngọc,0759360345,GPLX-79395506,Toyota,88A-17010,4.41,available,2021-09-27 09:35:14,2026-08-05 09:35:14
DRV000872,Vũ Vân,0780438500,GPLX-94952240,Toyota,29A-15972,3.58,offline,2021-09-26 09:35:14,2026-08-05 09:35:14
DRV000257,Hoàng Nam,0588749773,GPLX-80525844,Ford,31A-78798,4.1,offline,2023-07-04 09:35:14,2026-08-04 09:35:14
DRV000811,Hoàng Thảo,0910796501,GPLX-44030783,Honda,83A-50918,4.44,available,2025-03-20 09:35:14,2026-08-06 09:35:14
DRV001757,Bùi Ngọc,0826592119,GPLX-90438363,Ford,79A-11133,4.48,available,2024-01-26 09:35:14,2026-08-01 09:35:14
DRV001484,Dương Hùng,0962003303,GPLX-99787915,Toyota,43A-42785,4.65,busy,2024-12-16 09:35:14,2026-07-31 09:35:14
DRV002219,Trần Hiếu,0736761972,GPLX-66753361,VinFast,19A-17539,4.65,offline,2023-03-08 09:35:14,2026-08-01 09:35:14
DRV002207,Đỗ Bình,0697421739,GPLX-32954019,Ford,18A-87019,4.79,busy,2026-02-02 09:35:14,2026-08-05 09:35:14
DRV003721,Hoàng Hiếu,0302006138,GPLX-26738327,Hyundai,54A-11399,3.56,busy,2023-02-19 09:35:14,2026-08-04 09:35:14
DRV001724,Đặng Dũng,0450580193,GPLX-74345094,Mitsubishi,86A-28781,4.75,busy,2023-03-16 09:35:14,2026-07-31 09:35:14
DRV001654,Trần Yến,0859549282,GPLX-80815011,VinFast,54A-86781,4.68,busy,2024-10-05 09:35:14,2026-08-05 09:35:14
DRV001996,Hoàng Hà,0377030278,GPLX-88545939,VinFast,21A-57449,4.31,available,2022-12-01 09:35:14,2026-08-05 09:35:14
DRV003469,Hồ Bình,0954761472,GPLX-63936278,Mitsubishi,98A-23427,4.21,offline,2024-03-11 09:35:14,2026-08-02 09:35:14
DRV003393,Vũ Sơn,0316764551,GPLX-89774278,Toyota,73A-84427,4.07,offline,2026-04-02 09:35:14,2026-08-03 09:35:14
DRV000292,Võ Thảo,0303659837,GPLX-50838265,Honda,50A-20570,4.31,available,2023-12-12 09:35:14,2026-08-04 09:35:14
DRV003270,Lê Trang,0430439607,GPLX-74563008,Honda,79A-97714,3.51,available,2024-09-15 09:35:14,2026-08-02 09:35:14
DRV002311,Võ Linh,0997692064,GPLX-68145901,Ford,63A-33797,4.55,available,2024-05-27 09:35:14,2026-08-01 09:35:14
DRV000135,Hoàng Việt,0508523320,GPLX-12887150,Hyundai,65A-24979,4.63,available,2025-05-11 09:35:14,2026-08-02 09:35:14
DRV001190,Phan Long,0728300436,GPLX-15408556,Honda,80A-40168,3.59,offline,2025-05-12 09:35:14,2026-08-01 09:35:14
DRV001024,Dương Hạnh,0924034992,GPLX-11979498,Toyota,18A-42238,3.72,available,2025-02-22 09:35:14,2026-08-05 09:35:14
DRV002654,Huỳnh Trung,0393894296,GPLX-55527945,Kia,98A-32023,4.68,offline,2024-08-27 09:35:14,2026-08-05 09:35:14
DRV002187,Đỗ Trung,0655302563,GPLX-34523872,Hyundai,96A-24452,4.24,available,2023-03-13 09:35:14,2025-08-24 09:35:14
DRV000264,Dương Bình,0780442102,GPLX-81863340,Honda,43A-15420,4.43,offline,2021-10-01 09:35:14,2026-08-02 09:35:14
DRV000870,Hồ Khánh,0744175665,GPLX-50086158,Ford,13A-80454,4.31,busy,2023-11-19 09:35:14,2026-08-01 09:35:14
DRV002391,Nguyễn Trang,0778442282,GPLX-38734490,Mitsubishi,90A-96849,4.08,available,2024-03-23 09:35:14,2026-08-02 09:35:14
DRV001895,Đặng Linh,0653148658,GPLX-80465471,Mazda,44A-12563,3.64,available,2023-04-19 09:35:14,2026-08-05 09:35:14
DRV003064,Phạm Yến,0902834457,GPLX-88618670,Kia,62A-57298,4.96,offline,2025-10-18 09:35:14,2026-08-05 09:35:14
DRV000057,Dương Trang,0875976190,GPLX-42816465,Hyundai,28A-61167,4.34,available,2024-04-08 09:35:14,2026-08-04 09:35:14
DRV002898,Phạm An,0393292181,GPLX-22635844,Mazda,98A-83693,4.64,available,2024-06-05 09:35:14,2026-01-01 09:35:14
DRV000813,Huỳnh Hạnh,0339869851,GPLX-21574944,Kia,69A-98707,3.92,busy,2026-01-13 09:35:14,2026-07-31 09:35:14
DRV003742,Bùi Quân,0647824371,GPLX-79147852,Kia,87A-51501,3.5,busy,2026-03-14 09:35:14,2026-08-03 09:35:14
DRV003401,Ngô Tuấn,0949158701,GPLX-48291089,Toyota,57A-22356,3.92,busy,2025-05-24 09:35:14,2026-07-31 09:35:14
DRV001704,Bùi Quân,0487454649,GPLX-29233141,Hyundai,59A-20336,4.74,busy,2021-11-22 09:35:14,2026-08-02 09:35:14
DRV000706,Nguyễn Phong,0414161659,GPLX-65242921,Toyota,12A-95075,4.99,suspended,2023-01-26 09:35:14,2026-07-31 09:35:14
DRV002998,Vũ Khánh,0988649638,GPLX-72070915,Toyota,95A-98233,4.91,offline,2025-11-11 09:35:14,2026-08-06 09:35:14
DRV002855,Trần Ngọc,0500543188,GPLX-76829424,Honda,25A-22386,3.54,busy,2022-10-25 09:35:14,2026-07-31 09:35:14
DRV003407,Trần Thảo,0745264754,GPLX-82972954,Honda,60A-76075,3.51,busy,2025-06-12 09:35:14,2026-08-06 09:35:14
DRV001861,Phạm Hoàng,0486141944,GPLX-54851798,Honda,45A-43575,3.64,offline,2023-12-14 09:35:14,2026-08-01 09:35:14
DRV001736,Ngô Chiến,0609400040,GPLX-74504354,VinFast,49A-79024,4.25,offline,2022-08-30 09:35:14,2026-08-02 09:35:14
DRV003478,Hoàng Hải,0695782088,GPLX-67475446,Hyundai,41A-30104,3.91,busy,2022-10-13 09:35:14,2026-07-31 09:35:14
DRV003588,Bùi Long,0551138892,GPLX-26680873,Ford,59A-79488,4.86,busy,2023-02-26 09:35:14,2026-08-05 09:35:14
DRV000171,Huỳnh Hiếu,0353442021,GPLX-46357863,Kia,56A-27061,4.09,busy,2023-01-26 09:35:14,2025-09-13 09:35:14
DRV000472,Hoàng Nam,0530332587,GPLX-36545966,Mazda,52A-79512,4.9,busy,2022-07-07 09:35:14,2026-08-04 09:35:14
DRV002709,Nguyễn An,0672874251,GPLX-19085378,Hyundai,52A-26526,3.55,available,2024-10-15 09:35:14,2026-08-01 09:35:14
DRV001053,Vũ Việt,0330663485,GPLX-20617422,Ford,68A-78272,4.92,busy,2024-04-08 09:35:14,2026-08-04 09:35:14
